REG_HOLD_RISK,FM_UNMET_NEED,CURRENT_BALANCE,LAST_GPA,PREV_GPA,WI_GRADE_COUNT,DFW_GRADE_COUNT,FIRST_GENERATION_RISK,HIGH_SCHOOL_GPA
0,8429.8,0,1.666666667,1.335,0,3,0,'2.71'
0,,0,3.78,4,0,0,1,'3.44'
0,,0,4,3.78,0,0,0,'3.59'
0,,0,3.67,3.666666667,0,0,0,'3.16'
0,,0,3.446666667,3.333333333,0,2,1,'3.47'
0,-3000,0,4,2.556666667,0,5,0,'4.0'
0,,0,3.223333333,3.113333333,0,19,0,'2.48'
0,5465,0,3.67,3.357142857,1,0,0,''
0,,0,2.682631579,3.556666667,0,3,0,'3.73'
0,705,0,3.67,0,12,15,1,''
0,-2514,0,4,4,0,0,0,''
1,5241,0,3.111111111,2.0825,0,5,1,'2.95'
1,,2437.4,3,1.9175,0,2,0,''
0,,0,2.835,3.6,0,1,0,''
0,,0,0,2.89,6,16,0,'3.60'
0,,0,2.132,0,2,12,0,'3.59'
0,,0,,,0,0,0,''
0,,0,3.67,2,3,4,0,''
0,,0,3.165,2.553333333,1,1,1,''
0,,0,0,1.821333333,2,20,1,'3.04'
0,,0,,,0,0,0,''
1,,0,1.89,3.665,0,1,1,'2.31'
0,,0,3.223333333,4,0,0,0,'2.61'
0,13955,203,3,3.33,1,1,1,'3.55'
0,,0,4,4,0,0,1,''
0,-1500,634.4,2.335,3.617142857,0,3,0,'3.32'
0,0,0,4,,0,0,0,'3.64'
1,,50,3.443333333,3.165833333,1,1,1,'3.14'
0,,0,3,4,1,1,0,''
0,16050,0.4,3.428571429,3.590769231,4,12,0,''
0,21138,0,4,3.2,0,0,0,''
0,,0,3.11,3.443333333,1,1,0,'3.35'
0,,0,2.663333333,1.525714286,1,3,1,''
0,1771,0,3.33,2.5,3,4,0,''
0,,0,3.67,3.443333333,0,2,0,'3.20'
0,1807,0,0,0,7,11,1,'3.14'
0,,0,3.165,3.001428571,1,5,0,'2.44'
0,1031,0,2.67,3.926666667,0,0,1,''
1,,1725,1.20875,2.144285714,10,17,0,'3.49'
0,,0,3.446666667,,0,0,0,'3.89'
0,18879,3.35,4,3.835,0,0,0,''
1,,2967.8,2.556666667,1.78,0,10,1,''
0,,0,3.665,3.923846154,0,0,0,''
0,6686,0,2.33,1.67,0,4,0,''
0,,0,2,3,3,12,0,'2.12'
0,5272,0,3.6,3.6,0,0,0,''
0,,0,2.11,3.223333333,0,0,0,'2.833'
1,,3646,3.333333333,2,0,7,1,''
0,4757,0,3.333333333,2.17,2,2,0,''
0,,0,4,3,0,0,0,'3.22'
0,5252.8,0,4,3.165,2,2,0,'3.67'
1,,0,0,1.223333333,0,7,0,''
0,,0,3.145714286,2.75,0,1,0,'3.25'
0,13289,0,2.477142857,2.796923077,2,6,0,'2.96'
1,,0,0,2.665,4,5,0,''
0,-9341,0,,,0,0,0,''
0,,0,4,,0,0,0,''
0,,0,3.113333333,3.1675,1,9,0,'2.88'
1,,295,3.5,2.5,1,1,0,''
0,,0,4,,0,0,0,'3.65'
0,5445,0,2.666666667,2.78,3,8,1,''
0,,0,3.6675,3.665,0,0,0,''
0,519,0,4,,0,2,0,''
0,17428,0,3.268,3,0,2,0,''
0,23903,672,3.868,3.776666667,1,1,1,'2.77'
0,10432,0,4,3.665,0,0,0,''
0,,0,3.0025,2.886666667,0,5,0,''
0,,0,1,2.67,0,11,1,''
0,-13593.4,0,4,3,0,2,1,'3.46'
0,0,0,4,3,3,2,0,''
1,-8754,471.6,0,1,8,6,0,'2.61'
0,,0,4,3.5825,1,2,0,'3.46'
0,,0,3.333333333,3.67,1,2,1,''
0,7906,575,3.332,2.78,0,5,1,'2.75'
0,18850,150,3.67,3.665,1,1,1,''
0,2307,0,3.5,1.538461538,0,4,1,'3.31'
0,,0,1.553333333,3.178461538,0,2,0,''
1,2843,431.4,4,3.335,0,0,0,'3.19'
0,,0,3.67,,0,0,0,''
0,,0,3.67,2.741111111,9,16,0,''
0,,3.75,4,3.9175,0,0,0,'3.8571'
0,,50,,,0,1,1,'3.6'
1,,4794,4,3.666666667,0,0,0,'3.46'
0,,0,3.452941176,3.587692308,0,3,1,'3.50'
0,,50,,,0,3,1,'3.42'
0,,0,3.11,4,0,0,1,'3.65'
0,,0,,,0,3,0,''
0,,0,3.33,4,2,2,0,'3.32'
0,,0,4,3.89,0,6,1,''
1,,0,2,,0,3,0,'2.39'
0,,0,2.333333333,2.89,0,3,0,''
0,,50,,,0,1,0,''
0,,0,,,0,0,0,'3.59'
1,10128,287.33,0,2,6,8,1,'3.56'
0,6674,0,2.666666667,3.333333333,0,1,1,'2.94'
0,,50,,,0,0,1,'2.95'
0,,0,2.052307692,3.111111111,2,4,1,'3.40'
0,,0,4,3.9175,0,0,0,'3.03'
0,,0,3.733333333,3.692307692,0,0,1,'3.91'
0,,0,3.223333333,3.443333333,0,0,0,'3.67'
0,,0,0,0,0,7,1,'3.14'
0,8586,686.66,3.67,3.335,0,1,0,'3.31'
1,,3393.9,0.67,3.835,1,1,0,'3.28'
0,,0,4,3.75,1,1,0,'3.43'
0,10779,609.33,3.33,3.446666667,1,2,0,''
0,0,65.33,4,4,1,1,0,'2.73'
0,,0,1.443333333,1.223333333,0,13,0,'3.25'
0,,0,,,0,0,0,'3.5'
0,,0,3.666666667,3.384615385,0,0,0,'3.82'
0,,0,,,0,0,0,''
0,,0,4,4,6,0,0,''
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,0,4,2,0,0,''
0,,535.28,0,4,1,1,0,''
0,-4500,145,0,3.89,0,0,0,'3.58'
0,,775,0,3.464,0,0,0,''
0,0,0,,,0,0,0,'3.975'
0,,0,1.0825,1.553333333,0,13,1,'3.02'
0,,0,3.33,2.962222222,1,4,0,'3.58'
0,,0,3.6675,4,0,0,0,'3.38'
0,,0,3.78,4,0,0,0,'3.862'
0,,1,3.8,4,1,1,0,'3.51'
0,,0,4,4,0,2,0,''
0,,488.3,4,4,0,0,0,'3.76'
0,0,0,0,3.5,0,0,0,'3.99'
0,0,0,2.33,3.25,6,6,0,'3.52'
0,,0,3.714285714,3.446666667,1,1,1,'2.95'
0,23550,0,4,4,0,0,0,''
0,,0,3.67,2,1,6,0,''
0,,200,3.3325,2.545454545,0,8,1,'2.78'
0,,0,1.9175,3.384615385,4,5,1,'3.41'
0,,0,3.446666667,3.333333333,0,0,0,'3.39'
0,9830,0,4,3.477142857,0,0,1,'3.81'
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,1,''
0,19418,0,4,3.384615385,0,1,1,'2.87'
0,,0,0,3.036666667,2,3,0,'3.81'
1,2878,379,0,2.17,1,15,1,''
0,,0,3.556666667,4,0,0,0,'2.32'
0,0,0,3.78,0,5,7,0,''
0,,262.5,4,4,0,0,1,''
0,,0,3.165,2.5,2,3,1,'3.85'
0,,0,3.443333333,3.333333333,0,0,1,''
0,,0,3,1.5,0,7,1,''
0,4152,0,3.78,4,0,2,0,'3.35'
0,18705,0,3.67,3.776666667,0,0,0,''
0,7436,0,3.835,4,0,0,0,''
1,,1110.25,0,4,6,8,0,''
0,,0,2.776666667,2.666666667,0,5,0,'3.09'
0,,1106.33,4,,0,0,0,''
0,3388.3,0,4,3.11,0,0,1,'3.62'
0,,0,3,3.333333333,0,3,0,'3.64'
0,,0,0,0,0,3,1,''
1,,1927,0,0.666666667,3,10,1,'2.97'
0,0,0,,,0,0,1,''
0,,120,3.712857143,3.33,3,10,0,''
1,,0,0,2,1,10,0,'3.24'
0,1223,254.33,4,3.223333333,0,0,0,'3.53'
0,,0,3.0825,2.3325,2,5,0,''
1,,0,2.776666667,3,0,5,1,'1.65'
0,,0,4,3.822307692,0,0,0,''
1,-358,2256.76,1,2,6,12,1,''
0,,0,3.776666667,4,0,0,1,''
0,1707,0,3.5,2.83,0,8,0,''
0,,0,2.305454545,2.909090909,3,5,0,'0'
0,0,528,0,,1,1,0,'2.91'
0,,0,4,4,0,0,1,'1.74'
0,,0,4,3.89,0,0,0,''
0,,0,3.556666667,3.11,0,2,1,''
0,,0,3.4,3.003333333,0,1,0,''
0,,0,4,3.704444444,0,0,0,'3.82'
0,15403,0,3.468,2.83,2,4,0,''
0,,52.3,3,2.556666667,2,4,0,''
0,5835,0,1.67,3.6,0,4,0,''
0,11534,411.66,3.165,0.665,4,14,0,''
0,5598,0,0,3.276666667,0,0,0,'3.62'
0,,0,3.567,3.335,0,1,1,'3.58'
0,10853,0,3.835,1,2,13,0,''
0,,0,3.5,3.556666667,0,4,1,''
0,,0,2.67,3.688,0,1,1,''
0,,0,4,3.858571429,0,0,0,''
0,,0,,,0,7,1,''
1,0,334,3,3.824,0,0,0,'3.27'
0,3175,25,0,3.835,2,2,0,''
0,,0,4,4,0,0,0,'2.78'
1,,414.19,1.776666667,4,2,6,0,''
0,,0,3.335,3.17,1,7,0,''
0,,0,0,2.33,3,3,1,''
0,3458,0,4,2.813333333,0,7,1,''
1,10654,0,4,2.6675,0,5,0,'2.44'
0,7027,0,3.2,2.5,1,1,1,''
0,5393,0,0,3.335,0,0,1,'3.42'
0,19195,0,3.466,3.113333333,5,11,0,''
0,,0.55,4,4,0,0,0,''
0,,0,4,3.894210526,0,0,1,'3.63'
0,,0,2.67,3.666666667,0,3,0,''
0,,0,3.332,3.165714286,2,4,0,'2.43'
0,,0,3.22,3.5,0,5,0,''
0,,0,4,4,0,0,1,'3.52'
0,8996,0,4,3.11,3,5,0,'3.27'
0,,0,,,0,0,0,'3.44'
0,,0,3.33,2.33,2,6,0,'3.07'
0,,0,3.835,3.598,0,0,0,''
1,11223,0,3.444444444,0,3,6,1,''
0,10062,427,3.402,4,0,0,0,''
0,,0,3.333333333,3.25,1,2,0,'3.71'
1,,2397.6,0,0.335,1,10,0,'3.07'
0,,0,3.777777778,3.5825,1,1,0,'3.43'
0,3438,0,0,1.36,0,12,0,''
0,,0,,,0,0,0,''
0,4972,0,2,3,0,1,0,'3.67'
0,,41.23,2.666666667,2.733333333,0,0,0,'3.99'
0,19267,874.66,4,3.734,1,4,0,'2.76'
1,0,936.6,3,2.225555556,1,3,0,'3.41'
0,,0,0,3.665,5,5,0,'3.00'
0,,0,1,1,1,10,1,''
0,,0,3.666666667,3.732,0,1,0,'3.48'
0,8694,0,3,3.5,0,5,0,''
0,,0,2.915,3.556666667,1,4,0,'2.84'
0,,0,4,4,0,0,0,''
0,,0,1.524285714,3.390833333,0,1,0,'3.31'
0,15429,686.66,2.87,2.886666667,1,3,1,'3.36'
0,1508,0,2.666666667,2.113333333,0,4,1,'2.63'
0,,0,4,3.22,5,6,0,'3.79'
0,,0,4,4,0,0,0,''
1,18529.67,1003,2.665,2.835,0,4,1,'3.14'
1,7827,3359,3.468,2.22,0,2,0,'3.59'
0,,0,4,4,0,0,1,'3.81'
0,,295,3.636363636,3,0,1,0,''
0,,50,,,0,0,1,'3.73'
0,,27.5,3.050769231,3.113333333,0,4,0,'3.89'
0,,0,0,2.223333333,2,6,0,''
0,,0,0,4,3,3,0,''
0,,0,3.89,3.776666667,0,2,0,'3.13'
0,21853,0,3.5,2.89,1,5,0,'3.54'
0,,0,2.556666667,3.78,1,1,0,'2.26'
0,,0,2.556666667,3.003333333,1,3,0,'2.86'
0,,0,4,4,0,0,0,''
0,,0,1.249166667,0.721666667,0,11,0,'2.80'
0,16509,1133.51,4,4,3,3,0,'3.60'
0,0,0,3.89,4,0,0,1,''
0,,0,3.375,3.11,0,4,1,'4.0'
0,,0,4,,0,0,1,'2.53'
0,,0,2.67,3.665,1,3,1,''
0,,0,,,0,1,0,''
0,5411.3,0,0,3.714285714,2,2,1,'3.25'
0,3284.8,0,2.83,,0,1,0,''
0,8674,184.6,1.33,3.333333333,0,1,1,'3.54'
0,11195,117.2,4,2.67,0,0,1,'2.75'
0,,0,0,0,6,9,0,'2.80'
0,19764,0,3.945,3.446666667,0,0,0,'3.75'
1,,3351.2,3.068,1.333333333,0,4,0,'3.02'
0,,0,0,0,5,17,0,'4.0'
0,,0,1,3.5,0,4,1,'3.10'
0,11536,0,4,4,0,0,1,''
0,,0,1.553333333,3.11,0,5,1,''
1,2224,518.67,0,1.572857143,0,4,1,'3.75'
0,,0,4,4,0,0,0,'3.81'
0,-924,0,3.152727273,4,0,0,1,'3.0'
0,7497,1023,3.67,2,0,23,0,''
1,,0,0,1.333333333,2,7,1,''
1,,179.5,0,,0,8,1,''
0,1655,0,3.868,1.17,3,9,1,''
0,1374,0,4,3.443333333,0,3,0,''
0,0,0,4,,0,3,0,'3.59'
0,,0,3.33,,0,0,0,''
0,,0,2.666666667,2.9175,1,3,0,'3.71'
1,1368,656,3.443333333,,0,9,0,''
0,,0,,,0,0,0,''
0,4272,0,4,4,5,9,1,'2.72'
0,,0,3.5,3.67,1,1,0,''
0,,50,,,0,0,1,''
0,15702.5,0,3.835,2.835,0,5,0,'3.098'
0,,0,2.666666667,2.89,0,1,1,''
0,2139,0,3.835,1.89,1,5,0,''
0,,0,3.8325,3.443333333,0,0,0,'3.13'
0,24204,872.85,4,3.75,1,2,1,'2.79'
0,,0,3.443333333,3.666666667,0,4,1,''
0,,0,,,0,0,0,'2.1090'
0,,0,3.333333333,3.75,0,6,0,'3.98'
0,,10.95,3.333333333,2.776666667,0,2,0,'2.73'
0,,0,3.808571429,3.113333333,1,4,1,'2.67'
0,1476,0,0,4,3,10,0,''
1,,560.12,3.33,2.305454545,2,14,0,''
0,16445,410.66,4,3.416666667,0,0,1,'2.98'
0,,154,3.068,3.001,1,2,1,'3.357'
0,,0,3.585,2.5825,0,1,0,'3.79'
0,3265,0,4,1.89,0,1,0,'2.98'
0,,0,,,0,2,0,'3.692'
0,14328.56,1,1.67,0.444444444,6,12,1,'2.06'
0,,0,4,3.853333333,0,0,0,'3.89'
0,,0,3.33,4,0,0,0,''
0,,50,,,0,0,1,''
0,5435,0,0,1.665,4,9,0,''
1,,1149.2,0,1.868,1,9,1,'3.50'
0,8608,0,3.165,3.78,5,8,1,''
0,7295,0,,,0,0,1,''
0,,0,3.89,3.9175,0,0,1,'3.3'
0,,0,3.443333333,3.333333333,0,5,0,'3.30'
0,-23812,0,4,4,0,0,0,'2.71'
0,,0,3,2.002,2,10,0,'0'
1,14549.04,0,2.336666667,3.25,2,2,1,''
0,,0,3.4175,4,0,1,1,'3.52'
0,17507,352.33,2,0.615384615,1,11,1,''
1,,1036.6,0,0.5,3,8,1,'0'
0,,0,3.776666667,3.89,0,0,0,''
0,,0,,,0,0,0,''
0,16422,0,3.689333333,2.8,0,0,1,'2.21'
0,14181,0,2.5,3.2525,1,7,0,''
0,-2000,1175,3.89,3.89,0,2,0,'3.90'
0,,0,0,3.67,0,0,0,''
0,,0,4,4,0,0,0,''
0,,5.55,3.468,3.557777778,0,3,0,''
0,,0,2.384615385,3.101538462,0,1,1,'3.669'
0,7565,-3408,0,4,1,0,0,''
0,9760,0,4,3.835,0,0,0,''
0,,301,3,3.67,1,12,1,''
0,,0,3.022857143,3.62,0,2,1,''
0,,0,4,3.33,1,1,1,'3.3'
0,,0,3,3.665,0,3,0,''
0,,0,3.5,3.5,2,2,1,'2.54'
0,,0,3.556666667,3.858571429,0,1,0,'2.78'
0,9704,0,0,3.853333333,1,1,0,''
0,0,29.66,3.33,3.333333333,1,2,1,''
0,,2,3.67,3.404444444,0,0,0,''
0,932,356.2,3.665,0,2,2,0,'3.36'
0,,348,3.67,3.734,0,2,1,''
0,,0,4,4,0,0,0,''
0,,0,0,1.382142857,0,5,0,'3.78'
0,,25,0,2.294444444,0,5,0,''
0,,0,3.67,3.33,0,0,0,''
0,,0,4,4,0,0,0,''
0,,1061,3.33,3.75,0,0,0,''
0,20529,554.1,0,3,1,8,0,''
0,,0,3.776666667,4,0,1,1,''
0,,0,3.598,3.665,0,0,1,''
0,20029,-131,3,4,1,5,0,''
0,,0,3.43,3.427142857,0,0,1,''
0,,794.83,3.5,3.11,5,7,1,''
1,24544,2991.3,2.335,2.835,7,16,0,'2.73'
0,,0,3.912,3.733333333,1,1,1,'3.72'
0,,0,0,0,0,0,0,'3.94'
0,37170,847,3.165,3.585,0,1,0,'3.71'
1,,0,3.666666667,3.333333333,0,1,0,'3.82'
0,9830,0,4,3.443333333,1,1,0,'3.09'
1,,3505.15,0,1.335,1,9,0,'2.838'
1,,0,3.428571429,3.62,0,0,0,'3.955'
0,,0,3.78,4,0,0,1,'3.98'
0,10378,301,4,3.1675,0,3,1,'3.55'
0,,0,3.67,3.89,1,1,0,'3.08'
0,5014,0,2.67,2,1,6,1,''
0,,0,4,4,0,0,0,''
0,,0,3,4,2,0,0,''
0,,254.33,4,3.5,1,7,0,'2.3'
0,,0,3.78,3.11,0,4,0,''
0,,0,2.446666667,0.335,0,13,1,''
0,,0,4,4,0,0,0,''
0,,0,3.665,3.853333333,0,0,0,''
0,,0,4,,1,0,0,'3.53'
0,,0,3.89,3.33,1,7,0,''
0,,0,2.78,2.688125,2,9,0,'3.18'
0,,0,3.5,4,0,0,0,''
0,,0,0,0,3,11,0,'2.45'
0,0,0,3.665,3.5,0,2,0,'3.26'
0,,0,3,0,0,0,0,''
0,,37.05,2.819230769,3.536153846,0,2,0,''
0,,0.2,2.333333333,3.333333333,1,3,0,'3.00'
0,,0,0,3,0,4,0,''
0,,0,4,,0,5,1,''
0,,0,0,0,0,2,0,'3.13'
0,8944,0,4,,0,0,0,''
0,,0,3.67,4,0,0,0,''
0,,0,3.335,1.665,0,2,0,'3.05'
0,,0,0,0.666666667,4,9,0,'3.0'
0,,0,3.67,3.443333333,0,0,0,'3.65'
0,,0,4,1.454545455,4,8,0,'3.80'
1,,1003,3.78,3.9175,0,1,0,'3.50'
0,,0,2.165,0,2,10,0,'0'
0,,0,3.922352941,3.451764706,0,0,1,'3.73'
0,,0,3.191428571,3.614615385,4,8,1,''
0,,0,2.868,3.1675,0,0,0,'3.69'
0,,0,,,0,0,1,'3.07'
0,3318,0,4,4,0,0,1,''
0,378,0,3.665,3.446666667,0,2,1,'2.72'
0,,0,3.9175,3.9175,0,0,0,'3.62'
0,,0,4,3.835,0,1,0,'4.00'
0,,0,0,2.309285714,3,6,0,'3.57'
1,,240.66,1.886666667,1.17,1,8,0,'2.18'
0,8992,672.91,3,3.22,0,0,1,'3.84'
0,24072,-210,3.5,3.5,0,2,1,''
0,,0,2.464,1.534,2,5,1,''
0,,0,4,4,0,0,0,''
0,,0,4,4,0,0,0,''
0,,0,4,0,0,0,0,''
0,0,352.83,4,4,0,0,1,''
0,,0,3.332857143,2.175333333,0,4,0,'3.16'
0,,10,3.5,3.666666667,0,0,0,'3.27'
1,,240,3.33,2.776666667,1,8,0,''
0,,0,3.89,3.223333333,0,0,0,''
0,-11313,-12,4,4,0,0,0,''
0,,0,4,3.556666667,0,0,1,'3.38'
0,,0,3.5,2,5,11,0,'2.64'
0,,0,3.33,3.858571429,0,0,0,''
0,,0,0,0,0,7,0,'3.81'
0,,0,3.703333333,3.33,2,4,0,''
0,20087,-969,1,2.11,7,13,0,''
0,,0,0,3.67,3,9,0,''
1,0.05,1813,4,0,0,0,1,''
1,,37.5,0,1.811428571,0,4,0,'2.37'
0,,0,4,4,0,0,0,''
0,5067,0,3.402,3.17,0,1,1,''
0,,0,,,0,1,1,'3.2'
0,,0,3.33,4,0,1,0,'3.37'
0,,0,0,2.835,6,6,0,'1.89'
0,,0,0,2.5,4,8,1,'3.56'
0,,0,3,3.384615385,0,0,0,''
1,,1035.3,0,0,0,10,1,'3.25'
0,4148,0,2.33,3.669047619,2,4,0,''
0,,0,1.41,2.102307692,0,3,0,''
0,,450,3.666666667,3.89,4,14,1,''
0,0,202.27,4,3.706666667,1,11,0,''
0,,0,4,4,0,0,0,''
0,,140,4,3.67,1,0,0,''
0,,0,4,3.853333333,0,0,0,''
0,,0,1.6675,2.25,0,3,0,'3.89'
0,,0,2.446666667,4,4,10,0,''
0,,0,0.835,3,1,6,1,''
0,,0,2.89,2.78,3,9,0,'2.25'
0,,0,0,2,1,6,0,'3.11'
1,,1020.28,0,3.89,3,5,0,''
0,,0.5,2.934,2.464,5,10,0,''
0,2635,0,2.83,3.446666667,2,2,0,''
1,4478,863,4,2,4,5,1,''
0,-798,0,3.905714286,2.5825,3,9,0,''
0,,0,,,0,0,1,'2.049'
0,6522,0,3.223333333,,0,5,0,'3.542'
1,-5000,1648,0,2.89,0,1,1,'3.21'
0,,0,1.89,3.665,2,5,0,'2.96'
0,4166,0,4,4,0,1,0,'3.26'
0,15779,0,2.936,2.668235294,1,4,0,''
0,,0,3.198,3.665,0,0,1,''
0,,0,4,3.666666667,0,0,0,'3.87'
0,,0,0,0,18,20,1,'3.63'
0,,0,3.835,3.666666667,2,4,0,''
0,,0,,,0,2,1,'2.79'
0,,0,3.5,3.047142857,0,0,0,''
0,,231,1.223333333,2.11,2,16,0,''
0,,25,0,4,0,0,0,''
0,,0,4,3.776666667,0,0,0,''
0,,0,4,3.702222222,1,1,0,''
1,6872,986.93,3.67,3,0,9,1,''
0,12027,0,2.33,3.776666667,5,4,1,''
0,10252,0,3.835,4,0,1,0,''
1,,203.95,3.287142857,3.78,0,5,1,''
0,,0,2.556666667,1.665,0,1,0,'3.167'
0,,0,4,3.62625,0,0,0,'3.44'
0,,0,3.636363636,3.88,0,15,0,''
0,,0,3.113333333,3.556666667,3,3,1,''
0,,0,4,3.666666667,0,3,1,'3.0'
0,,310,2.67,1,0,2,0,''
0,,0,2.665,2.67,1,3,0,'3.2'
0,,0,3.0825,2.333333333,1,7,0,'3.07'
0,0,965.1,3.835,3.665,0,0,0,'3.667'
0,,0,3.333333333,4,1,1,1,'3.46'
0,,0,2.553333333,1.335,1,5,1,'3.971'
0,1482,0,3,1.67,0,4,1,'3.16'
0,,0,3.5,3.62,3,5,1,'3.64'
0,,155,3.333333333,1.223333333,2,9,0,''
0,,0,2.33,0,0,2,0,''
0,,0,3.89,3.89,0,0,0,'3.86'
0,,0,3.522857143,2.666666667,1,3,0,''
0,,35,2.835,3.556666667,0,2,0,''
0,,0,0,0,8,11,0,''
0,,0,3.835,4,0,0,0,''
0,,0,3.152727273,4,1,7,0,'2.97'
0,,0,1.835,3.67,1,5,1,''
0,,0,0,0,1,1,0,''
0,,0,0,3,0,1,0,''
0,11605,0,3.11,3.113333333,0,11,0,''
1,10218,0,3.835,3.835,0,1,1,''
0,,0,1.89,2.556666667,0,2,0,''
0,,0,3.333333333,2.78,1,5,0,''
0,,0,4,3.25,0,0,1,'3.9'
0,-27,0,1.5,4,1,6,0,''
1,,0,0,0.556666667,2,6,1,'1.73'
0,,0,2.333333333,3.165,0,1,1,'2.63'
1,,0,4,4,0,0,0,'3.64'
1,,384,3,0,1,3,0,''
0,,0,2.83,3.666666667,0,2,0,''
0,,0,3.223333333,3.666666667,0,4,1,''
0,-3000,0,3.6,3.25,3,5,0,'2.97'
0,,0,3.33,3.5,1,1,0,''
0,,50,2.11,2.4175,0,1,1,'3.27'
0,,2064.73,3.111111111,3,11,29,1,''
1,,2550.8,0,1.902857143,4,9,0,'3.92'
0,,0,4,4,0,0,0,''
0,,0,2.67,3.223333333,0,1,0,'3.41'
0,,0,3.853333333,4,0,0,0,''
0,,0,3.67,3.33,0,0,1,''
0,0,0,4,,0,0,0,''
1,,1784.8,3.67,3.91,9,19,0,''
0,0,24.53,4,4,0,0,0,'3.89'
1,,2113,3.835,,0,0,0,'3.61'
0,10575,0,3.372222222,3,1,1,0,'3.455'
0,11193,278.86,2,2,4,11,1,'1.88'
0,,0,3.67,3.835,1,4,1,'2.547'
1,,1357,2.67,2.33,3,6,0,''
0,,0,3.33,1.5,0,1,0,''
0,2246,1932.33,,,0,0,0,'3.6'
0,,0,4,3.165,0,5,1,''
0,,0,4,3.835,0,0,0,''
0,2622,0,3.287142857,1.665,0,2,0,'3.44'
0,,0,2,1.666666667,0,4,0,'3.37'
0,,0,3.666666667,3.0025,0,1,0,'2.82'
0,11007,370,4,4,1,1,1,''
0,,0,,,0,0,0,''
0,14238,106.83,0,3.868,8,14,1,''
0,-6700,0,3,3.553333333,1,1,0,'3.29'
0,0,0,2.67,2.553333333,0,10,0,'2.86'
0,,0,4,4,0,0,1,''
0,,10,3.113333333,3,2,13,0,''
0,,0,2,3.666666667,4,5,0,'2.46'
0,10013,0,3.858571429,3.443333333,0,4,0,'2.66'
0,,51,4,4,0,0,0,''
0,,0,,,0,0,1,''
0,,0,,,0,0,1,''
1,,5543.05,0.9175,1.5825,3,14,1,''
0,10619,0,0,3,0,1,1,'3.36'
0,,25,0.375,0.75,1,12,0,'2.75'
0,,85,1.666666667,3,0,2,0,'3.11'
0,-7920,150,4,3.415,0,3,0,'3.21'
0,,0,3.165,2.59,1,1,0,'3.76'
0,950.8,197.66,1,2.075555556,3,8,0,''
0,14642,0,4,4,1,2,0,'2.93'
0,,0,0,4,0,0,0,''
0,5172,0,2.776666667,3.165,2,0,1,'3.56'
0,,0,4,4,0,0,0,'3.96'
0,,0,3.5,3.335,3,3,0,'3.38'
0,,0,0,3.4175,0,2,0,'3.10'
0,,0,3.776666667,3.905714286,0,10,0,''
0,,0,4,3.835,0,0,0,'4.0'
0,0,0,4,4,0,1,0,''
0,-1500,0,4,4,1,1,0,'3.68'
0,10831,466.5,3.67,2.7475,1,4,0,''
0,,0,3.666666667,3.446666667,0,0,0,'4.0'
0,,0,3.692307692,3.522857143,0,0,0,''
0,,0,3.556666667,3.632,0,0,0,'3.75'
0,,50,2,3,0,0,1,'3.382'
0,2508,451.5,4,3.89,0,0,1,'3.88'
0,,0,3.33,3.396363636,1,2,0,'3.61'
0,20206,389.66,0,3.20625,0,8,0,'3.09'
0,6994,1412,3.666666667,3.665,0,0,0,'3.97'
1,0,2842,3.665,2,0,0,0,''
0,,0,3.556666667,2.776666667,1,1,0,'3.51'
0,12037,0,2.835,1.333333333,0,3,0,'3.42'
0,,0,3.666666667,3.78,0,1,0,'3.52'
0,,0,2,3.0025,0,1,0,'3.7'
0,6794.34,0,4,3.667142857,0,0,0,'4.0'
1,16341,3522,4,0,4,6,0,'2.64'
0,0,0,0,3.556666667,3,6,1,''
0,,0,3.868,4,0,0,0,''
0,,0,0,0,3,6,1,'3.71'
0,,0,4,4,0,0,0,''
0,,0,3.5,3.835,0,1,1,''
0,,0,4,4,0,0,1,'3.11'
0,,0,3.835,3.67,1,1,0,''
0,5628,361.86,3.67,3.360769231,0,0,0,''
1,3736,0,2,,0,3,0,'3.1'
0,,0,1,,0,8,0,''
0,0,0,3.333333333,2.89,1,5,0,''
0,,0,1.87,2.5,3,9,0,'2.56'
0,1664,2457.5,3.802,2.933333333,0,0,0,'3.0'
1,,936.6,0,3.728181818,0,4,1,''
1,,660,1.165,0,2,5,1,''
0,8224,0,3,,0,1,1,'3.12'
0,,0,4,0,0,0,0,''
0,,0,3.113333333,3.333333333,0,0,1,''
1,,3744,4,4,0,0,0,''
0,,0,,,0,0,0,'3.9'
0,,0,3.89,4,0,0,1,''
0,,0,4,4,0,0,1,''
0,,0,0.67,2.67,1,7,1,'2.8'
0,,0,4,4,0,0,0,''
0,-1833,0,0.67,4,3,6,0,'2.61'
0,,0,3.556666667,3.78,3,5,0,'3.45'
0,,0,0,1.78,0,2,0,'3.34'
0,,0,3.5,3,1,3,1,'3.06'
0,5468,0,2.3325,3,0,2,1,'3.40'
0,,0,4,4,0,0,1,''
0,,0,0,0,3,24,0,''
1,,628,4,4,4,7,0,''
0,21528,-449,3.048571429,3.223333333,0,11,0,'3.62'
0,,658.4,3.67,3.67,0,1,0,'3.22'
0,,100,,,0,20,1,''
0,5604,0,0,1.556666667,0,5,0,'3.04'
0,1113,0,3,3.335,0,0,1,''
1,,1825,4,0,4,1,0,''
0,5658,85,3,3.05,2,6,0,'3.11'
